offer_1_valid,offer_type_1,offer_amt_1,zip,st,city,address2,address1,last,first,recgrp,offer_id,winet_id,
yes,coupon,unknown,43964,Wyoming,North Guillermoport,Suite 849,342 Rich Road,Legros,Freddie,894,1787,2680
yes,coupon,unknown,10009,Utah,East Evelinburgh,Apt. 271,330 Corwin Gardens,Schuppe,Giuseppe,895,1789,2683
yes,coupon,unknown,55923-4956,New Mexico,Lake Lamontborough,Suite 984,3094 Coralee Club,Schaden,Royal,896,1791,2686
yes,coupon,unknown,17872-5461,Louisiana,Bashirianville,Apt. 901,488 Mao Wall,Kessler,Zandra,897,1793,2689
yes,coupon,unknown,13729-5247,California,Goodwinshire,Suite 979,675 Halina Ports,Block,Lennie,898,1795,2692
yes,coupon,unknown,79604-0450,Wisconsin,New Jesusfurt,Suite 302,930 Jamison River,Cormier,Grayce,899,1797,2695
yes,coupon,unknown,66023-0893,South Dakota,Chadwickborough,Suite 871,8813 Corrin Flats,Brakus,Cythia,900,1799,2698
yes,coupon,unknown,69316,Montana,North Rex,Suite 348,67906 Emard Manors,Koelpin,Chau,901,1801,2701
yes,coupon,unknown,95025-2584,Arizona,Prosaccostad,Apt. 288,2670 Lou Lock,Gorczany,Ronnie,902,1803,2704
yes,coupon,unknown,76838-2501,Nebraska,South Cherie,Apt. 820,35915 Littel Cliffs,Keeling,Genevive,903,1805,2707
yes,coupon,unknown,07641-2040,Nebraska,East Markustown,Apt. 320,93822 Hessel Track,Daugherty,Margery,904,1807,2710
yes,coupon,unknown,53756-0927,Indiana,Hegmannport,Suite 424,2662 Eldridge Underpass,Mann,Lurline,905,1809,2713
yes,coupon,unknown,81611,Arizona,Kunzeton,Suite 992,303 Schmitt Isle,Fadel,Micha,906,1811,2716
yes,coupon,unknown,49077,Maryland,Harveyport,Suite 599,299 Maurice Spurs,Jacobs,Sabine,907,1813,2719
yes,coupon,unknown,03513,Montana,Rohanland,Suite 857,51121 Onita Burgs,Wolff,Nida,908,1815,2722
yes,coupon,unknown,31188,New Mexico,North Franciscomouth,Suite 857,9995 Alysa Orchard,Trantow,Noelle,909,1817,2725
yes,coupon,unknown,48459,Alabama,Lake Pabloborough,Suite 149,9273 Joetta Valleys,Runolfsson,Deanna,910,1819,2728
yes,coupon,unknown,11672,Nevada,New Jasper,Apt. 684,21860 Wintheiser Harbor,Jacobs,Conrad,911,1821,2731
yes,coupon,unknown,70428-7047,Minnesota,Chastityview,Suite 755,897 Hai Hollow,Gibson,Dagny,912,1823,2734
yes,coupon,unknown,33594,Alabama,Timmyborough,Apt. 518,6274 Abernathy Crossroad,Harris,Weldon,913,1825,2737
yes,coupon,unknown,83181,Alaska,Lake Brenton,Suite 175,3560 Olson Turnpike,Zemlak,Foster,914,1827,2740
yes,coupon,unknown,98543-4331,Louisiana,Port Pamilashire,Suite 622,510 Nancy Row,Schneider,Emery,915,1829,2743
yes,coupon,unknown,90394,Florida,New Joannmouth,Suite 463,935 Bogan Manor,Weber,Ida,916,1831,2746
yes,coupon,unknown,67228-7016,Nevada,West Chrystaltown,Apt. 766,20897 Marc Rest,Rutherford,Noe,917,1833,2749
yes,coupon,unknown,57239,Delaware,West Lewis,Apt. 970,590 O'Hara Burgs,Metz,Samatha,918,1835,2752
yes,coupon,unknown,62435-1021,Colorado,Koeppstad,Apt. 579,1190 Johnsie Center,Watsica,Stacy,919,1837,2755
yes,coupon,unknown,14486,Missouri,East Wadefurt,Suite 349,78191 Blanda Square,O'Keefe,Sung,920,1839,2758
yes,coupon,unknown,59087,New York,Reannaton,Suite 125,53274 Kris Loop,Wuckert,Maricruz,921,1841,2761
yes,coupon,unknown,49235-9953,New Mexico,Breitenberghaven,Apt. 766,9565 Colby Springs,Sporer,Terra,922,1843,2764
yes,coupon,unknown,48668,Illinois,Welchville,Suite 794,141 Jackie Overpass,Treutel,Lora,923,1845,2767
yes,coupon,unknown,45240,Wisconsin,New Yukishire,Apt. 752,67191 Krajcik Pine,Haag,Everette,924,1847,2770
yes,coupon,unknown,74479-5051,Nebraska,Brunafort,Apt. 876,4276 Lebsack Cape,Blanda,Arden,925,1849,2773
yes,coupon,unknown,85100-0059,Kentucky,Carterchester,Apt. 651,8022 Stuart Squares,Witting,Quentin,926,1851,2776
yes,coupon,unknown,43840-9751,Louisiana,East Shawandafort,Suite 313,94631 Bernita Grove,Gislason,Jerry,927,1853,2779
yes,coupon,unknown,57700-1092,Alabama,Konopelskiport,Suite 784,679 Stroman Hollow,Cruickshank,Robert,928,1855,2782
yes,coupon,unknown,51715,West Virginia,Wizafurt,Suite 509,379 Quigley Parkways,Walter,Mitch,929,1857,2785
yes,coupon,unknown,17523-6808,Delaware,Eleonoreville,Suite 197,1686 Gene Common,Mraz,Alane,930,1859,2788
yes,coupon,unknown,84517,Maryland,Rogahnburgh,Apt. 394,93631 Quintin Ferry,Abernathy,Simonne,931,1861,2791
yes,coupon,unknown,85866,New Mexico,Melvinville,Suite 267,90680 Kreiger Stravenue,Terry,Lamar,932,1863,2794
yes,coupon,unknown,46530-1996,Michigan,Deweyshire,Suite 589,323 Omar Turnpike,Cummerata,Theresia,933,1865,2797
yes,coupon,unknown,62652-0572,Pennsylvania,South Mia,Suite 189,7484 Loan Centers,Heaney,Jeffie,934,1867,2800
yes,coupon,unknown,31829-4890,Arkansas,Harmonystad,Apt. 109,9975 Champlin Neck,Fay,Toya,935,1869,2803
yes,coupon,unknown,76769-6705,Alabama,Port Valeriport,Apt. 117,896 Gleason Vista,Schaefer,Fabian,936,1871,2806
yes,coupon,unknown,68198-2874,California,North Carey,Apt. 181,4369 Bogisich Island,Borer,Solomon,937,1873,2809
yes,coupon,unknown,85254-3558,Utah,Port Dylanchester,Suite 205,1822 Gerardo Loop,Gaylord,Avril,938,1875,2812
yes,coupon,unknown,30427-7718,Tennessee,Port Maritza,Apt. 761,9240 Bednar Park,Walsh,Son,939,1877,2815
yes,coupon,unknown,22911,North Dakota,West Scotthaven,Apt. 550,6295 Fay Isle,Reilly,Quentin,940,1879,2818
yes,coupon,unknown,09639,New Hampshire,South Sanfordbury,Suite 683,7115 Ankunding Points,Lesch,Izetta,941,1881,2821
yes,coupon,unknown,68688-4480,Hawaii,East Gilbert,Apt. 105,77797 Considine Estates,Schoen,Tena,942,1883,2824
yes,coupon,unknown,90314-3802,Tennessee,West Cristiebury,Suite 842,80900 Powlowski Hills,Yost,Audry,943,1885,2827
yes,coupon,unknown,96896,Pennsylvania,Alfredoshire,Suite 543,74413 Altenwerth Bypass,Von,Colby,944,1887,2830
yes,coupon,unknown,27191,Arkansas,North Agustin,Apt. 612,94331 Stephen Ford,Hoppe,Ivette,945,1889,2833
yes,coupon,unknown,63278,Illinois,Dooleyfurt,Suite 839,699 Shonda Keys,Hermann,Howard,946,1891,2836
yes,coupon,unknown,08995,Minnesota,Nathanland,Apt. 914,3750 Martina Square,Miller,Fritz,947,1893,2839
yes,coupon,unknown,57412,Iowa,Jacobiport,Suite 231,9420 Maurice Mountains,Dickens,Carol,948,1895,2842
yes,coupon,unknown,89546-5268,Montana,South Tomas,Suite 312,6502 Gwendolyn Park,Runte,Benton,949,1897,2845
yes,coupon,unknown,62192-8121,North Dakota,Marcelinechester,Apt. 732,677 Logan Overpass,Mante,Lazaro,950,1899,2848
yes,coupon,unknown,05356-2970,Texas,Monahantown,Apt. 480,1419 Walter Center,Brakus,Sandee,951,1901,2851
yes,coupon,unknown,89000-5407,New Hampshire,Clarissaville,Suite 286,751 Keven Pine,Wisozk,Serafina,952,1903,2854
yes,coupon,unknown,86147,West Virginia,Cassondraton,Apt. 243,9253 Lanie Village,Romaguera,Angella,953,1905,2857
yes,coupon,unknown,23751,Oregon,South Tristan,Apt. 685,5400 Jenkins Mountains,Hintz,Chuck,954,1907,2860
yes,coupon,unknown,61682,Iowa,Rutherfordstad,Suite 882,25635 Mills Ridge,Carter,Jaleesa,955,1909,2863
yes,coupon,unknown,18521-0065,Alaska,Jeninehaven,Apt. 174,46912 Torrie Villages,Schinner,Willy,956,1911,2866
yes,coupon,unknown,75246,Alabama,Cartwrightborough,Apt. 485,1626 Terry Fords,Bechtelar,Caleb,957,1913,2869
yes,coupon,unknown,67586-1695,Minnesota,Adamsville,Suite 108,7410 Keeley Trail,Tillman,Charley,958,1915,2872
yes,coupon,unknown,42963,Iowa,Nicolasland,Apt. 285,909 Schamberger Burgs,Dietrich,Garland,959,1917,2875
yes,coupon,unknown,90010-2506,Delaware,Lake Rosamondland,Suite 631,53280 Shakira Canyon,Heller,Wendell,960,1919,2878
yes,coupon,unknown,30919-0100,Montana,East Lisetteton,Apt. 494,8104 Jacque Locks,Murazik,Jed,961,1921,2881
yes,coupon,unknown,58763-7722,Mississippi,New Marilynn,Suite 471,414 Stephen Glen,Schultz,Angelo,962,1923,2884
yes,coupon,unknown,01246-4091,Georgia,Gulgowskiton,Suite 573,1286 Tory Fork,Rice,Stephen,963,1925,2887
yes,coupon,unknown,02630-4730,Minnesota,Port Charissaburgh,Apt. 919,1262 Elvia Row,Orn,Latesha,964,1927,2890
yes,coupon,unknown,03480-5292,Alaska,Reingerburgh,Apt. 634,717 Aron Mountain,Pfeffer,Lorrine,965,1929,2893
yes,coupon,unknown,10298-2452,Indiana,East Alfonsoshire,Suite 350,21869 Brown Center,Quigley,Zita,966,1931,2896
yes,coupon,unknown,77664,Kansas,Benitomouth,Suite 313,6085 Pouros Viaduct,Skiles,Reuben,967,1933,2899
yes,coupon,unknown,27899-9224,California,Colliermouth,Apt. 359,8334 Lowe Rue,Dach,Jenell,968,1935,2902
yes,coupon,unknown,91234-4401,Massachusetts,Kerlukefurt,Apt. 948,6752 Gregory Glen,King,Mack,969,1937,2905
yes,coupon,unknown,40262,North Carolina,Beverlytown,Apt. 312,797 Terry Heights,Mueller,Hyman,970,1939,2908
yes,coupon,unknown,73622-3652,Florida,Lorileehaven,Suite 401,11509 Wilkinson Street,Metz,Corazon,971,1941,2911
yes,coupon,unknown,61392-7008,Kentucky,Willfort,Apt. 355,232 Feil Rapid,Larson,Kit,972,1943,2914
yes,coupon,unknown,68287,Colorado,Lake Kasifort,Apt. 391,990 Ismael Throughway,Powlowski,Lindsay,973,1945,2917
yes,coupon,unknown,73988,Ohio,Port Jenise,Suite 643,9646 Greenholt Heights,Sanford,Jonna,974,1947,2920
yes,coupon,unknown,62337,Texas,Port Jame,Apt. 950,336 Marlin Loop,Doyle,Dee,975,1949,2923
yes,coupon,unknown,20790-2047,Virginia,North Basil,Apt. 624,702 Stanley Extensions,Reynolds,Henry,976,1951,2926
yes,coupon,unknown,99794,Utah,Bennettview,Suite 320,784 Cristen Village,Zemlak,Demetrius,977,1953,2929
yes,coupon,unknown,99559-5437,New York,Lennaberg,Apt. 172,1106 Katelin Islands,Oberbrunner,Orval,978,1955,2932
yes,coupon,unknown,51588,Kentucky,Lynchside,Apt. 430,5864 Nestor Corners,Kirlin,Sterling,979,1957,2935
yes,coupon,unknown,11493-5145,Vermont,Feeneyburgh,Suite 880,4733 Travis Flat,Larson,Titus,980,1959,2938
yes,coupon,unknown,50927-5934,Washington,Charlieburgh,Apt. 373,76737 Margurite Orchard,Halvorson,Tarah,981,1961,2941
yes,coupon,unknown,48245,New Mexico,Beahanburgh,Apt. 748,9355 Joleen Underpass,Hessel,Donnette,982,1963,2944
yes,coupon,unknown,66930,Alaska,New Mayshire,Suite 465,304 Beahan Locks,Flatley,Chester,983,1965,2947
yes,coupon,unknown,44153-2796,Florida,Sammiefurt,Apt. 863,13253 Yong Rest,Torphy,Numbers,984,1967,2950
yes,coupon,unknown,84540,Wyoming,Gusikowskitown,Suite 298,88222 Dexter Lake,Wehner,Parker,985,1969,2953
yes,coupon,unknown,21781-2454,Arkansas,Sethfort,Suite 363,23124 Stoltenberg Forges,Kulas,Simone,986,1971,2956
yes,coupon,unknown,34431,Connecticut,West Dustinside,Suite 382,3657 Wilkinson Trail,Krajcik,Jeff,987,1973,2959
yes,coupon,unknown,47758,Maine,Cleoton,Apt. 365,463 Austin Harbors,Terry,Shonna,988,1975,2962
yes,coupon,unknown,21916,Wyoming,South Logan,Suite 892,34403 Clementina Glen,O'Reilly,Brent,989,1977,2965
yes,coupon,unknown,65789-3534,Arkansas,Sengermouth,Suite 539,9107 Hickle Trail,Marks,Jose,990,1979,2968
yes,coupon,unknown,25726-0835,Wyoming,Rosstown,Apt. 999,433 Mahalia Mountain,Vandervort,Odessa,991,1981,2971
yes,coupon,unknown,22616-1251,New Mexico,Damienside,Suite 357,353 Santos Knolls,Gutkowski,Claud,992,1983,2974
yes,coupon,unknown,83973,Pennsylvania,South Roxanna,Apt. 175,540 Kai Corners,Vandervort,Marquis,993,1985,2977
yes,coupon,unknown,93748-5534,Vermont,Boganstad,Apt. 798,526 Jessi Wells,Lang,Tobi,994,1987,2980
yes,coupon,unknown,79695,Oregon,Koelpinton,Apt. 715,581 Thaddeus Turnpike,Yundt,Karissa,995,1989,2983
yes,coupon,unknown,81292-6471,Idaho,New Vesta,Suite 842,636 Howe Fields,Rau,Valencia,996,1991,2986
yes,coupon,unknown,20405,Ohio,Gloverhaven,Suite 641,264 Schinner Bridge,Schamberger,Cherrie,997,1993,2989
yes,coupon,unknown,76539-2746,Kansas,East Cythia,Suite 403,791 Kulas Crossroad,Heidenreich,Blake,998,1995,2992
yes,coupon,unknown,09563-2937,Idaho,Cristchester,Suite 891,25836 Breitenberg Spring,Jast,Gisela,999,1997,2995
yes,coupon,unknown,27746-2109,Tennessee,New Dallas,Apt. 603,212 Hilpert Harbors,Dibbert,Winford,1000,1999,2998
